tide,dates
-0.135975,2019-04-05 09:00:00+00:00
-0.14054444,2019-04-05 09:15:00+00:00
-0.14132223,2019-04-05 09:30:00+00:00
-0.14219722,2019-04-05 09:45:00+00:00
-0.14268333,2019-04-05 10:00:00+00:00
-0.14050278,2019-04-05 10:15:00+00:00
-0.14180833,2019-04-05 10:30:00+00:00
-0.1412111,2019-04-05 10:45:00+00:00
-0.14135,2019-04-05 11:00:00+00:00
-0.14239167,2019-04-05 11:15:00+00:00
-0.14341944,2019-04-05 11:30:00+00:00
-0.14444722,2019-04-05 11:45:00+00:00
-0.14619723,2019-04-05 12:00:00+00:00
-0.14836389,2019-04-05 12:15:00+00:00
-0.14790556,2019-04-05 12:30:00+00:00
-0.14678055,2019-04-05 12:45:00+00:00
-0.14448889,2019-04-05 13:00:00+00:00
-0.14626667,2019-04-05 13:15:00+00:00
-0.14414167,2019-04-05 13:30:00+00:00
-0.14771111,2019-04-05 13:45:00+00:00
-0.14715555,2019-04-05 14:00:00+00:00
-0.14562778,2019-04-05 14:15:00+00:00
-0.14754444,2019-04-05 14:30:00+00:00
-0.14750278,2019-04-05 14:45:00+00:00
-0.14891945,2019-04-05 15:00:00+00:00
-0.15407223,2019-04-05 15:15:00+00:00
-0.15311389,2019-04-05 15:30:00+00:00
-0.153975,2019-04-05 15:45:00+00:00
-0.15226667,2019-04-05 16:00:00+00:00
-0.15126666,2019-04-05 16:15:00+00:00
-0.15641944,2019-04-05 16:30:00+00:00
-0.15885,2019-04-05 16:45:00+00:00
-0.15944722,2019-04-05 17:00:00+00:00
-0.16105834,2019-04-05 17:15:00+00:00
-0.15771806,2019-04-05 17:30:00+00:00
-0.15926667,2019-04-05 17:45:00+00:00
-0.15425278,2019-04-05 18:00:00+00:00
-0.15701666,2019-04-05 18:15:00+00:00
-0.1599611,2019-04-05 18:30:00+00:00
-0.15511389,2019-04-05 18:45:00+00:00
-0.15529445,2019-04-05 19:00:00+00:00
-0.15604444,2019-04-05 19:15:00+00:00
-0.15566945,2019-04-05 19:30:00+00:00
-0.160475,2019-04-05 19:45:00+00:00
-0.160475,2019-04-05 20:00:00+00:00
-0.15880834,2019-04-05 20:15:00+00:00
-0.15825278,2019-04-05 20:30:00+00:00
-0.15565556,2019-04-05 20:45:00+00:00
-0.15549584,2019-04-05 21:00:00+00:00
-0.15333611,2019-04-05 21:15:00+00:00
-0.15244722,2019-04-05 21:30:00+00:00
-0.1501,2019-04-05 21:45:00+00:00
-0.14603056,2019-04-05 22:00:00+00:00
-0.14441945,2019-04-05 22:15:00+00:00
-0.14354445,2019-04-05 22:30:00+00:00
-0.1449889,2019-04-05 22:45:00+00:00
-0.14740555,2019-04-05 23:00:00+00:00
-0.15376666,2019-04-06 00:15:00+00:00
-0.15540555,2019-04-06 00:30:00+00:00
-0.15496111,2019-04-06 00:45:00+00:00
-0.15775278,2019-04-06 01:00:00+00:00
-0.155475,2019-04-06 01:15:00+00:00
-0.156225,2019-04-06 01:30:00+00:00
-0.15696111,2019-04-06 01:45:00+00:00
-0.1606,2019-04-06 02:00:00+00:00
-0.16139166,2019-04-06 02:15:00+00:00
-0.16000278,2019-04-06 02:30:00+00:00
-0.156225,2019-04-06 02:45:00+00:00
-0.154725,2019-04-06 03:00:00+00:00
-0.15868333,2019-04-06 03:15:00+00:00
-0.160725,2019-04-06 03:30:00+00:00
-0.15883611,2019-04-06 03:45:00+00:00
-0.16032222,2019-04-06 04:00:00+00:00
-0.1622389,2019-04-06 04:15:00+00:00
-0.16173889,2019-04-06 04:30:00+00:00
-0.16380833,2019-04-06 04:45:00+00:00
-0.16137777,2019-04-06 05:00:00+00:00
-0.15735,2019-04-06 05:15:00+00:00
-0.1513361,2019-04-06 05:30:00+00:00
-0.14890556,2019-04-06 05:45:00+00:00
-0.15186389,2019-04-06 06:00:00+00:00
-0.15357222,2019-04-06 06:15:00+00:00
-0.16023889,2019-04-06 06:30:00+00:00
-0.16403055,2019-04-06 06:45:00+00:00
-0.16146111,2019-04-06 07:00:00+00:00
-0.16258611,2019-04-06 07:15:00+00:00
-0.16300277,2019-04-06 07:30:00+00:00
-0.15954444,2019-04-06 07:45:00+00:00
-0.15798889,2019-04-06 08:00:00+00:00
-0.15975277,2019-04-06 08:15:00+00:00
-0.15605833,2019-04-06 08:30:00+00:00
-0.15619722,2019-04-06 08:45:00+00:00
-0.15780833,2019-04-06 09:00:00+00:00
-0.15978056,2019-04-06 09:15:00+00:00
-0.15636389,2019-04-06 09:30:00+00:00
-0.15561388,2019-04-06 09:45:00+00:00
-0.15437777,2019-04-06 10:00:00+00:00
-0.15294722,2019-04-06 10:15:00+00:00
-0.15335,2019-04-06 10:30:00+00:00
-0.1523361,2019-04-06 10:45:00+00:00
-0.15619722,2019-04-06 11:00:00+00:00
-0.15614167,2019-04-06 11:15:00+00:00
-0.15268333,2019-04-06 11:30:00+00:00
-0.15236388,2019-04-06 11:45:00+00:00
-0.153725,2019-04-06 12:00:00+00:00
-0.15188472,2019-04-06 12:15:00+00:00
-0.1523361,2019-04-06 12:30:00+00:00
-0.15416944,2019-04-06 12:45:00+00:00
-0.15012778,2019-04-06 13:00:00+00:00
-0.14950278,2019-04-06 13:15:00+00:00
-0.15146111,2019-04-06 13:30:00+00:00
-0.15083611,2019-04-06 13:45:00+00:00
-0.1506,2019-04-06 14:00:00+00:00
-0.1510861,2019-04-06 14:15:00+00:00
-0.15282223,2019-04-06 14:30:00+00:00
-0.15339166,2019-04-06 14:45:00+00:00
-0.15379444,2019-04-06 15:00:00+00:00
-0.15318333,2019-04-06 15:15:00+00:00
-0.15416944,2019-04-06 15:30:00+00:00
-0.15240556,2019-04-06 15:45:00+00:00
-0.14885,2019-04-06 16:00:00+00:00
-0.14733611,2019-04-06 16:15:00+00:00
-0.14755833,2019-04-06 16:30:00+00:00
-0.14994723,2019-04-06 16:45:00+00:00
-0.15150277,2019-04-06 17:00:00+00:00
-0.15494722,2019-04-06 17:15:00+00:00
-0.15535,2019-04-06 17:30:00+00:00
-0.15680833,2019-04-06 17:45:00+00:00
-0.15576667,2019-04-06 18:00:00+00:00
-0.15530834,2019-04-06 18:15:00+00:00
-0.154475,2019-04-06 18:30:00+00:00
-0.15207222,2019-04-06 18:45:00+00:00
-0.14829445,2019-04-06 19:00:00+00:00
-0.14778055,2019-04-06 19:15:00+00:00
-0.14632222,2019-04-06 19:30:00+00:00
-0.14376667,2019-04-06 19:45:00+00:00
-0.14569722,2019-04-06 20:00:00+00:00
-0.14380834,2019-04-06 20:15:00+00:00
-0.14325278,2019-04-06 20:30:00+00:00
-0.14328055,2019-04-06 20:45:00+00:00
-0.14440556,2019-04-06 21:00:00+00:00
-0.14421111,2019-04-06 21:15:00+00:00
-0.14530833,2019-04-06 21:30:00+00:00
-0.14636388,2019-04-06 21:45:00+00:00
-0.14653055,2019-04-06 22:00:00+00:00
-0.14744723,2019-04-06 22:15:00+00:00
-0.14701666,2019-04-06 22:30:00+00:00
-0.1456139,2019-04-06 22:45:00+00:00
-0.144475,2019-04-06 23:00:00+00:00
-0.15340556,2019-04-07 00:15:00+00:00
-0.1511,2019-04-07 00:30:00+00:00
-0.15480833,2019-04-07 00:45:00+00:00
-0.1531,2019-04-07 01:00:00+00:00
-0.152225,2019-04-07 01:15:00+00:00
-0.15166944,2019-04-07 01:30:00+00:00
-0.15112777,2019-04-07 01:45:00+00:00
-0.15107222,2019-04-07 02:00:00+00:00
-0.1526139,2019-04-07 02:15:00+00:00
-0.15364167,2019-04-07 02:30:00+00:00
-0.15385,2019-04-07 02:45:00+00:00
-0.15352361,2019-04-07 03:00:00+00:00
-0.149225,2019-04-07 03:15:00+00:00
-0.14916945,2019-04-07 03:30:00+00:00
-0.15066944,2019-04-07 03:45:00+00:00
-0.1486,2019-04-07 04:00:00+00:00
-0.14930834,2019-04-07 04:15:00+00:00
-0.15119722,2019-04-07 04:30:00+00:00
-0.15078056,2019-04-07 04:45:00+00:00
-0.14998889,2019-04-07 05:00:00+00:00
-0.14823888,2019-04-07 05:15:00+00:00
-0.15087777,2019-04-07 05:30:00+00:00
-0.14736389,2019-04-07 05:45:00+00:00
-0.146475,2019-04-07 06:00:00+00:00
-0.14732222,2019-04-07 06:15:00+00:00
-0.1466,2019-04-07 06:30:00+00:00
-0.148225,2019-04-07 06:45:00+00:00
-0.15058611,2019-04-07 07:00:00+00:00
-0.15221111,2019-04-07 07:15:00+00:00
-0.15201667,2019-04-07 07:30:00+00:00
-0.15318333,2019-04-07 07:45:00+00:00
-0.15153055,2019-04-07 08:00:00+00:00
-0.15098889,2019-04-07 08:15:00+00:00
-0.14882222,2019-04-07 08:30:00+00:00
-0.14923888,2019-04-07 08:45:00+00:00
-0.14962777,2019-04-07 09:00:00+00:00
-0.15032223,2019-04-07 09:15:00+00:00
-0.14801666,2019-04-07 09:30:00+00:00
-0.14858611,2019-04-07 09:45:00+00:00
-0.15082222,2019-04-07 10:00:00+00:00
-0.15001667,2019-04-07 10:15:00+00:00
-0.14957222,2019-04-07 10:30:00+00:00
-0.1517111,2019-04-07 10:45:00+00:00
-0.14955834,2019-04-07 11:00:00+00:00
-0.1476,2019-04-07 11:15:00+00:00
-0.14876667,2019-04-07 11:30:00+00:00
-0.14855833,2019-04-07 11:45:00+00:00
-0.14893334,2019-04-07 12:00:00+00:00
-0.15400277,2019-04-07 12:15:00+00:00
-0.15236388,2019-04-07 12:30:00+00:00
-0.15430833,2019-04-07 12:45:00+00:00
-0.15382223,2019-04-07 13:00:00+00:00
-0.15254444,2019-04-07 13:15:00+00:00
-0.15161389,2019-04-07 13:30:00+00:00
-0.14996111,2019-04-07 13:45:00+00:00
-0.14875278,2019-04-07 14:00:00+00:00
-0.1482111,2019-04-07 14:15:00+00:00
-0.15007222,2019-04-07 14:30:00+00:00
-0.15041944,2019-04-07 14:45:00+00:00
-0.15035,2019-04-07 15:00:00+00:00
-0.15029444,2019-04-07 15:15:00+00:00
-0.15116945,2019-04-07 15:30:00+00:00
-0.15258612,2019-04-07 15:45:00+00:00
-0.15212777,2019-04-07 16:00:00+00:00
-0.15114167,2019-04-07 16:15:00+00:00
-0.14982222,2019-04-07 16:30:00+00:00
-0.14748889,2019-04-07 16:45:00+00:00
-0.14750278,2019-04-07 17:00:00+00:00
-0.14843333,2019-04-07 17:15:00+00:00
-0.14926666,2019-04-07 17:30:00+00:00
-0.15089166,2019-04-07 17:45:00+00:00
-0.1513361,2019-04-07 18:00:00+00:00
-0.14976667,2019-04-07 18:15:00+00:00
-0.14691944,2019-04-07 18:30:00+00:00
-0.14651667,2019-04-07 18:45:00+00:00
-0.14444722,2019-04-07 19:00:00+00:00
-0.14605834,2019-04-07 19:15:00+00:00
-0.14582223,2019-04-07 19:30:00+00:00
-0.14430833,2019-04-07 19:45:00+00:00
-0.14382222,2019-04-07 20:00:00+00:00
-0.1459611,2019-04-07 20:15:00+00:00
-0.14687778,2019-04-07 20:30:00+00:00
-0.14698888,2019-04-07 20:45:00+00:00
-0.14782222,2019-04-07 21:00:00+00:00
-0.14769723,2019-04-07 21:15:00+00:00
-0.14880833,2019-04-07 21:30:00+00:00
-0.15144722,2019-04-07 21:45:00+00:00
-0.15155834,2019-04-07 22:00:00+00:00
-0.15330833,2019-04-07 22:15:00+00:00
-0.15279445,2019-04-07 22:30:00+00:00
-0.15043333,2019-04-07 22:45:00+00:00
-0.15041944,2019-04-07 23:00:00+00:00
-0.15214166,2019-04-08 00:15:00+00:00
-0.15176667,2019-04-08 00:30:00+00:00
-0.1500861,2019-04-08 00:45:00+00:00
-0.15061389,2019-04-08 01:00:00+00:00
-0.14603056,2019-04-08 01:15:00+00:00
-0.14754444,2019-04-08 01:30:00+00:00
-0.14636388,2019-04-08 01:45:00+00:00
-0.14729445,2019-04-08 02:00:00+00:00
-0.14961389,2019-04-08 02:15:00+00:00
-0.14928056,2019-04-08 02:30:00+00:00
-0.14914167,2019-04-08 02:45:00+00:00
-0.15080833,2019-04-08 03:00:00+00:00
-0.15065555,2019-04-08 03:15:00+00:00
-0.15228055,2019-04-08 03:30:00+00:00
-0.15204445,2019-04-08 03:45:00+00:00
-0.15112083,2019-04-08 04:00:00+00:00
-0.15207222,2019-04-08 04:15:00+00:00
-0.15014167,2019-04-08 04:30:00+00:00
-0.15180834,2019-04-08 04:45:00+00:00
-0.15254444,2019-04-08 05:00:00+00:00
-0.15228055,2019-04-08 05:15:00+00:00
-0.1531,2019-04-08 05:30:00+00:00
-0.15283611,2019-04-08 05:45:00+00:00
-0.15373889,2019-04-08 06:00:00+00:00
-0.15715556,2019-04-08 06:15:00+00:00
-0.15251666,2019-04-08 06:30:00+00:00
-0.15462779,2019-04-08 06:45:00+00:00
-0.15426667,2019-04-08 07:00:00+00:00
-0.15085,2019-04-08 07:15:00+00:00
-0.15426667,2019-04-08 07:30:00+00:00
-0.152975,2019-04-08 07:45:00+00:00
-0.14898889,2019-04-08 08:00:00+00:00
-0.14982222,2019-04-08 08:15:00+00:00
-0.14780833,2019-04-08 08:30:00+00:00
-0.1475861,2019-04-08 08:45:00+00:00
-0.14732222,2019-04-08 09:00:00+00:00
-0.1476,2019-04-08 09:15:00+00:00
-0.14651667,2019-04-08 09:30:00+00:00
-0.14530833,2019-04-08 09:45:00+00:00
-0.14428055,2019-04-08 10:00:00+00:00
-0.14446111,2019-04-08 10:15:00+00:00
-0.14618333,2019-04-08 10:30:00+00:00
-0.15378055,2019-04-08 10:45:00+00:00
-0.15332222,2019-04-08 11:00:00+00:00
-0.15475278,2019-04-08 11:15:00+00:00
-0.15444723,2019-04-08 11:30:00+00:00
-0.15132916,2019-04-08 11:45:00+00:00
-0.15219723,2019-04-08 12:00:00+00:00
-0.15335,2019-04-08 12:15:00+00:00
-0.15040556,2019-04-08 12:30:00+00:00
-0.15075278,2019-04-08 12:45:00+00:00
-0.15001667,2019-04-08 13:00:00+00:00
-0.14728056,2019-04-08 13:15:00+00:00
-0.15301667,2019-04-08 13:30:00+00:00
-0.15457222,2019-04-08 13:45:00+00:00
-0.15351667,2019-04-08 14:00:00+00:00
-0.15258612,2019-04-08 14:15:00+00:00
-0.15329444,2019-04-08 14:30:00+00:00
-0.15350278,2019-04-08 14:45:00+00:00
-0.15514167,2019-04-08 15:00:00+00:00
-0.15919723,2019-04-08 15:15:00+00:00
-0.16065556,2019-04-08 15:30:00+00:00
-0.15691945,2019-04-08 15:45:00+00:00
-0.15418333,2019-04-08 16:00:00+00:00
-0.15686388,2019-04-08 16:15:00+00:00
-0.15718333,2019-04-08 16:30:00+00:00
-0.16040556,2019-04-08 16:45:00+00:00
-0.16830833,2019-04-08 17:00:00+00:00
-0.1717389,2019-04-08 17:15:00+00:00
-0.17066945,2019-04-08 17:30:00+00:00
-0.17119722,2019-04-08 17:45:00+00:00
-0.17328055,2019-04-08 18:00:00+00:00
-0.17023888,2019-04-08 18:15:00+00:00
-0.16941944,2019-04-08 18:30:00+00:00
-0.16990556,2019-04-08 18:45:00+00:00
-0.16975278,2019-04-08 19:00:00+00:00
-0.16943334,2019-04-08 19:15:00+00:00
-0.17018333,2019-04-08 19:30:00+00:00
-0.171475,2019-04-08 19:45:00+00:00
-0.17393333,2019-04-08 20:00:00+00:00
-0.17140555,2019-04-08 20:15:00+00:00
-0.17055833,2019-04-08 20:30:00+00:00
-0.17319722,2019-04-08 20:45:00+00:00
-0.17564167,2019-04-08 21:00:00+00:00
-0.17793334,2019-04-08 21:15:00+00:00
-0.18188472,2019-04-08 21:30:00+00:00
-0.18444723,2019-04-08 21:45:00+00:00
-0.18532223,2019-04-08 22:00:00+00:00
-0.18228056,2019-04-08 22:15:00+00:00
-0.18653056,2019-04-08 22:30:00+00:00
-0.18378055,2019-04-08 22:45:00+00:00
-0.18111388,2019-04-08 23:00:00+00:00
-0.18311389,2019-04-09 00:15:00+00:00
-0.18579444,2019-04-09 00:30:00+00:00
-0.18851666,2019-04-09 00:45:00+00:00
-0.19376667,2019-04-09 01:00:00+00:00
-0.193225,2019-04-09 01:15:00+00:00
-0.194725,2019-04-09 01:30:00+00:00
-0.195475,2019-04-09 01:45:00+00:00
-0.19504444,2019-04-09 02:00:00+00:00
-0.19361389,2019-04-09 02:15:00+00:00
-0.19178055,2019-04-09 02:30:00+00:00
-0.18928055,2019-04-09 02:45:00+00:00
-0.18921112,2019-04-09 03:00:00+00:00
-0.19207223,2019-04-09 03:15:00+00:00
-0.19294722,2019-04-09 03:30:00+00:00
-0.20186388,2019-04-09 03:45:00+00:00
-0.201225,2019-04-09 04:00:00+00:00
-0.20304444,2019-04-09 04:15:00+00:00
-0.200725,2019-04-09 04:30:00+00:00
-0.20055833,2019-04-09 04:45:00+00:00
-0.19528055,2019-04-09 05:00:00+00:00
-0.20168333,2019-04-09 05:15:00+00:00
-0.20229444,2019-04-09 05:30:00+00:00
-0.20604445,2019-04-09 05:45:00+00:00
-0.21107222,2019-04-09 06:00:00+00:00
-0.21108611,2019-04-09 06:15:00+00:00
-0.21432222,2019-04-09 06:30:00+00:00
-0.21130139,2019-04-09 06:45:00+00:00
-0.21246111,2019-04-09 07:00:00+00:00
-0.21455833,2019-04-09 07:15:00+00:00
-0.21282223,2019-04-09 07:30:00+00:00
-0.21287778,2019-04-09 07:45:00+00:00
-0.21486388,2019-04-09 08:00:00+00:00
-0.21375278,2019-04-09 08:15:00+00:00
-0.21404445,2019-04-09 08:30:00+00:00
-0.2132389,2019-04-09 08:45:00+00:00
-0.21255833,2019-04-09 09:00:00+00:00
-0.21332222,2019-04-09 09:15:00+00:00
-0.21441944,2019-04-09 09:30:00+00:00
-0.21684305,2019-04-09 09:45:00+00:00
-0.21885,2019-04-09 10:00:00+00:00
-0.21783611,2019-04-09 10:15:00+00:00
-0.21821111,2019-04-09 10:30:00+00:00
-0.21046111,2019-04-09 10:45:00+00:00
-0.2081139,2019-04-09 11:00:00+00:00
-0.2026,2019-04-09 11:15:00+00:00
-0.20037778,2019-04-09 11:30:00+00:00
-0.20132223,2019-04-09 11:45:00+00:00
-0.20185,2019-04-09 12:00:00+00:00
-0.20316945,2019-04-09 12:15:00+00:00
-0.20126666,2019-04-09 12:30:00+00:00
-0.20005833,2019-04-09 12:45:00+00:00
-0.19857222,2019-04-09 13:00:00+00:00
-0.192725,2019-04-09 13:15:00+00:00
-0.19254445,2019-04-09 13:30:00+00:00
-0.1934611,2019-04-09 13:45:00+00:00
-0.19194722,2019-04-09 14:00:00+00:00
-0.19511388,2019-04-09 14:15:00+00:00
-0.19554445,2019-04-09 14:30:00+00:00
-0.19350278,2019-04-09 14:45:00+00:00
-0.19091944,2019-04-09 15:00:00+00:00
-0.18714167,2019-04-09 15:15:00+00:00
-0.18733612,2019-04-09 15:30:00+00:00
-0.18515556,2019-04-09 15:45:00+00:00
-0.18473889,2019-04-09 16:00:00+00:00
-0.186475,2019-04-09 16:15:00+00:00
-0.1883361,2019-04-09 16:30:00+00:00
-0.188725,2019-04-09 16:45:00+00:00
-0.19125278,2019-04-09 17:00:00+00:00
-0.18782222,2019-04-09 17:15:00+00:00
-0.1899889,2019-04-09 17:30:00+00:00
-0.18826666,2019-04-09 17:45:00+00:00
-0.1883639,2019-04-09 18:00:00+00:00
-0.19254445,2019-04-09 18:15:00+00:00
-0.19404444,2019-04-09 18:30:00+00:00
-0.19803056,2019-04-09 18:45:00+00:00
-0.20423889,2019-04-09 19:00:00+00:00
-0.20735,2019-04-09 19:15:00+00:00
-0.21596111,2019-04-09 19:30:00+00:00
-0.22343333,2019-04-09 19:45:00+00:00
-0.23004444,2019-04-09 20:00:00+00:00
-0.2403639,2019-04-09 20:15:00+00:00
-0.24825278,2019-04-09 20:30:00+00:00
-0.25614166,2019-04-09 20:45:00+00:00
-0.25430834,2019-04-09 21:00:00+00:00
-0.2548639,2019-04-09 21:15:00+00:00
-0.2534403,2019-04-09 21:30:00+00:00
-0.2525861,2019-04-09 21:45:00+00:00
-0.25612777,2019-04-09 22:00:00+00:00
-0.25639167,2019-04-09 22:15:00+00:00
-0.25003055,2019-04-09 22:30:00+00:00
-0.24454445,2019-04-09 22:45:00+00:00
-0.23950277,2019-04-09 23:00:00+00:00
-0.23449583,2019-04-10 00:15:00+00:00
-0.23254444,2019-04-10 00:30:00+00:00
-0.233975,2019-04-10 00:45:00+00:00
-0.23390555,2019-04-10 01:00:00+00:00
-0.23101667,2019-04-10 01:15:00+00:00
-0.22964166,2019-04-10 01:30:00+00:00
-0.22812778,2019-04-10 01:45:00+00:00
-0.22666945,2019-04-10 02:00:00+00:00
-0.22585,2019-04-10 02:15:00+00:00
-0.2243639,2019-04-10 02:30:00+00:00
-0.22379445,2019-04-10 02:45:00+00:00
-0.22305138,2019-04-10 03:00:00+00:00
-0.21789166,2019-04-10 03:15:00+00:00
-0.21676667,2019-04-10 03:30:00+00:00
-0.21489167,2019-04-10 03:45:00+00:00
-0.21503055,2019-04-10 04:00:00+00:00
-0.21623889,2019-04-10 04:15:00+00:00
-0.21907222,2019-04-10 04:30:00+00:00
-0.22132222,2019-04-10 04:45:00+00:00
-0.22490555,2019-04-10 05:00:00+00:00
-0.22754444,2019-04-10 05:15:00+00:00
-0.23312777,2019-04-10 05:30:00+00:00
-0.23800278,2019-04-10 05:45:00+00:00
-0.24329445,2019-04-10 06:00:00+00:00
-0.24679445,2019-04-10 06:15:00+00:00
-0.24789166,2019-04-10 06:30:00+00:00
-0.24905834,2019-04-10 06:45:00+00:00
-0.24644722,2019-04-10 07:00:00+00:00
-0.2434889,2019-04-10 07:15:00+00:00
-0.24141945,2019-04-10 07:30:00+00:00
-0.23875278,2019-04-10 07:45:00+00:00
-0.23973888,2019-04-10 08:00:00+00:00
-0.24233611,2019-04-10 08:15:00+00:00
-0.24529445,2019-04-10 08:30:00+00:00
-0.24876666,2019-04-10 08:45:00+00:00
-0.24873888,2019-04-10 09:00:00+00:00
-0.24553056,2019-04-10 09:15:00+00:00
-0.23714167,2019-04-10 09:30:00+00:00
-0.22501667,2019-04-10 09:45:00+00:00
-0.21732222,2019-04-10 10:00:00+00:00
-0.2093639,2019-04-10 10:15:00+00:00
-0.20757222,2019-04-10 10:30:00+00:00
-0.20546806,2019-04-10 10:45:00+00:00
-0.20494722,2019-04-10 11:00:00+00:00
-0.20423889,2019-04-10 11:15:00+00:00
-0.19901666,2019-04-10 11:30:00+00:00
-0.19746111,2019-04-10 11:45:00+00:00
-0.19600278,2019-04-10 12:00:00+00:00
-0.19105834,2019-04-10 12:15:00+00:00
-0.19407222,2019-04-10 12:30:00+00:00
-0.19468333,2019-04-10 12:45:00+00:00
-0.19278055,2019-04-10 13:00:00+00:00
-0.196225,2019-04-10 13:15:00+00:00
-0.19751666,2019-04-10 13:30:00+00:00
-0.19826667,2019-04-10 13:45:00+00:00
-0.19991945,2019-04-10 14:00:00+00:00
-0.19836389,2019-04-10 14:15:00+00:00
-0.19971111,2019-04-10 14:30:00+00:00
-0.19814166,2019-04-10 14:45:00+00:00
-0.20171112,2019-04-10 15:15:00+00:00
-0.20432222,2019-04-10 15:30:00+00:00
-0.20886388,2019-04-10 15:45:00+00:00
-0.20851667,2019-04-10 16:00:00+00:00
-0.21582222,2019-04-10 16:15:00+00:00
-0.22314167,2019-04-10 16:30:00+00:00
-0.23505834,2019-04-10 16:45:00+00:00
-0.25276667,2019-04-10 17:00:00+00:00
-0.25701666,2019-04-10 17:15:00+00:00
-0.25987083,2019-04-10 17:30:00+00:00
-0.25958613,2019-04-10 17:45:00+00:00
-0.25065556,2019-04-10 18:00:00+00:00
-0.24454445,2019-04-10 18:15:00+00:00
-0.23991944,2019-04-10 18:30:00+00:00
-0.23357221,2019-04-10 18:45:00+00:00
-0.22930834,2019-04-10 19:00:00+00:00
-0.22454445,2019-04-10 19:15:00+00:00
-0.22171111,2019-04-10 19:30:00+00:00
-0.22316945,2019-04-10 19:45:00+00:00
-0.22458611,2019-04-10 20:00:00+00:00
-0.22836389,2019-04-10 20:15:00+00:00
-0.22778055,2019-04-10 20:30:00+00:00
-0.23058611,2019-04-10 20:45:00+00:00
-0.23129444,2019-04-10 21:00:00+00:00
-0.23578055,2019-04-10 21:15:00+00:00
-0.23915556,2019-04-10 21:30:00+00:00
-0.24558611,2019-04-10 21:45:00+00:00
-0.24536389,2019-04-10 22:00:00+00:00
-0.24368334,2019-04-10 22:15:00+00:00
-0.24001667,2019-04-10 22:30:00+00:00
-0.239975,2019-04-10 22:45:00+00:00
-0.2406,2019-04-10 23:00:00+00:00
-0.2339125,2019-04-10 23:15:00+00:00
-0.23426667,2019-04-10 23:30:00+00:00
-0.22982222,2019-04-11 00:15:00+00:00
-0.23507223,2019-04-11 00:30:00+00:00
-0.2317111,2019-04-11 00:45:00+00:00
-0.23261389,2019-04-11 01:00:00+00:00
-0.23300278,2019-04-11 01:15:00+00:00
-0.23044722,2019-04-11 01:30:00+00:00
-0.23144722,2019-04-11 01:45:00+00:00
-0.23101667,2019-04-11 02:00:00+00:00
-0.23186389,2019-04-11 02:15:00+00:00
-0.23339167,2019-04-11 02:30:00+00:00
-0.23344722,2019-04-11 02:45:00+00:00
-0.23580833,2019-04-11 03:00:00+00:00
-0.231975,2019-04-11 03:15:00+00:00
-0.22568333,2019-04-11 03:30:00+00:00
-0.22115555,2019-04-11 03:45:00+00:00
-0.21761389,2019-04-11 04:00:00+00:00
-0.21285,2019-04-11 04:15:00+00:00
-0.21403055,2019-04-11 04:30:00+00:00
-0.21532223,2019-04-11 04:45:00+00:00
-0.21775278,2019-04-11 05:00:00+00:00
-0.21814166,2019-04-11 05:15:00+00:00
-0.21439166,2019-04-11 05:30:00+00:00
-0.21482222,2019-04-11 05:45:00+00:00
-0.2154889,2019-04-11 06:00:00+00:00
-0.2156,2019-04-11 06:15:00+00:00
-0.21729444,2019-04-11 06:30:00+00:00
-0.21550278,2019-04-11 06:45:00+00:00
-0.21353056,2019-04-11 07:00:00+00:00
-0.21151666,2019-04-11 07:15:00+00:00
-0.2093639,2019-04-11 07:30:00+00:00
-0.21140556,2019-04-11 07:45:00+00:00
-0.21108611,2019-04-11 08:00:00+00:00
-0.20900278,2019-04-11 08:15:00+00:00
-0.21043333,2019-04-11 08:30:00+00:00
-0.21069722,2019-04-11 08:45:00+00:00
-0.21091944,2019-04-11 09:00:00+00:00
-0.21085,2019-04-11 09:15:00+00:00
-0.2062389,2019-04-11 09:30:00+00:00
-0.20275278,2019-04-11 09:45:00+00:00
-0.19878055,2019-04-11 10:00:00+00:00
-0.19800277,2019-04-11 10:15:00+00:00
-0.19926667,2019-04-11 10:30:00+00:00
-0.19826667,2019-04-11 10:45:00+00:00
-0.19905834,2019-04-11 11:00:00+00:00
-0.19837777,2019-04-11 11:15:00+00:00
-0.19258611,2019-04-11 11:30:00+00:00
-0.1891,2019-04-11 11:45:00+00:00
-0.18928055,2019-04-11 12:00:00+00:00
-0.18762778,2019-04-11 12:15:00+00:00
-0.18404445,2019-04-11 12:30:00+00:00
-0.18837778,2019-04-11 12:45:00+00:00
-0.19021806,2019-04-11 13:00:00+00:00
-0.19190556,2019-04-11 13:15:00+00:00
-0.190725,2019-04-11 13:30:00+00:00
-0.19358611,2019-04-11 13:45:00+00:00
-0.19500278,2019-04-11 14:00:00+00:00
-0.19501667,2019-04-11 14:15:00+00:00
-0.19300278,2019-04-11 14:30:00+00:00
-0.19216944,2019-04-11 14:45:00+00:00
-0.18975277,2019-04-11 15:00:00+00:00
-0.1858361,2019-04-11 15:15:00+00:00
-0.18876667,2019-04-11 15:30:00+00:00
-0.18751666,2019-04-11 15:45:00+00:00
-0.188475,2019-04-11 16:00:00+00:00
-0.19000278,2019-04-11 16:15:00+00:00
-0.19018333,2019-04-11 16:30:00+00:00
-0.1891625,2019-04-11 16:45:00+00:00
